8.2489827613938E-12	1.02054636983466E-06	4.44455036945219E-08	2490.71675916572	
8.29993105841931E-12	1.02067326759549E-06	4.44420791099257E-08	2490.71601680181	
8.5474954380544E-12	1.02128987972562E-06	4.44254386374372E-08	2490.71240727498	
8.59674800838851E-12	1.02141255369612E-06	4.44221280454743E-08	2490.71168871275	
8.82421867497582E-12	1.02197911717413E-06	4.44068382565641E-08	2490.70836811802	
8.83500245452654E-12	1.02200597642462E-06	4.44061134092415E-08	2490.70821061784	
9.04770611895627E-12	1.02253575885488E-06	4.43918162446981E-08	2490.70510254667	
9.13340386700079E-12	1.02274920662329E-06	4.43860559640811E-08	2490.70384951956	
9.25607309945658E-12	1.02305473925271E-06	4.4377810608663E-08	2490.70205512134	
9.41916339019421E-12	1.02346094840025E-06	4.43668483220571E-08	2490.69966799822	
9.58177470541544E-12	1.0238659641497E-06	4.43559182517451E-08	2490.69728623916	
9.67241379131867E-12	1.02409171862783E-06	4.43498258694365E-08	2490.69595793888	
9.8977206472669E-12	1.02465288913154E-06	4.43346817085596E-08	2490.69265388858	
9.97956917802314E-12	1.02485674861954E-06	4.43291802106679E-08	2490.69145282333	
1.0074326493722E-11	1.02509275979583E-06	4.43228110473242E-08	2490.69006180937	
1.01710996490192E-11	1.025333791666E-06	4.4316306395479E-08	2490.68864062491	
1.03725949636788E-11	1.02583565345458E-06	4.43027628192927E-08	2490.685679642	
1.0469462755159E-11	1.02607692060692E-06	4.42962518286003E-08	2490.68425526192	
1.06864883627384E-11	1.02661746252484E-06	4.42816644289007E-08	2490.68106190512	
1.07897121671273E-11	1.02687456001979E-06	4.42747262424268E-08	2490.67954201498	
1.08979954153992E-11	1.02714425880349E-06	4.42674479942472E-08	2490.67794691075	
1.10159653907917E-11	1.02743808391866E-06	4.42595186636849E-08	2490.67620827579	
1.12295677375999E-11	1.02797009786921E-06	4.42451614476247E-08	2490.6730579935	
1.12529487069558E-11	1.0280283322133E-06	4.42435899052211E-08	2490.67271298879	
1.14130862832049E-11	1.02842718231621E-06	4.42328263331633E-08	2490.67034910828	
1.15100434980667E-11	1.02866867071555E-06	4.42263094085809E-08	2490.66891708456	
1.17726701304882E-11	1.02932278622892E-06	4.42086571431223E-08	2490.66503520968	
1.18013147105834E-11	1.02939413028085E-06	4.42067318208843E-08	2490.66461155235	
1.20220525131152E-11	1.02994391375853E-06	4.41918951308083E-08	2490.66134507419	
1.21408521716063E-11	1.0302398033777E-06	4.41839101354084E-08	2490.65958580403	
1.23084868465738E-11	1.03065732407596E-06	4.4172642764322E-08	2490.6571018338	
1.23592449064396E-11	1.0307837449792E-06	4.41692311241473E-08	2490.65634936277	
1.25202791314982E-11	1.03118482570813E-06	4.41584074208245E-08	2490.65396100633	
1.26462157697446E-11	1.0314984901879E-06	4.41499427691804E-08	2490.65209205111	
1.28402769662556E-11	1.03198182884843E-06	4.4136899246433E-08	2490.64921013053	
1.28534038671518E-11	1.03201452335063E-06	4.41360169433192E-08	2490.64901510233	
1.3107450473507E-11	1.03264726380302E-06	4.41189416415309E-08	2490.64523854281	
1.31208638597769E-11	1.03268067178756E-06	4.41180400854793E-08	2490.6450390307	
1.33519241172916E-11	1.03325616048402E-06	4.41025098164915E-08	2490.64160042146	
1.34546230005536E-11	1.03351194652208E-06	4.40956071225521E-08	2490.64007098016	
1.36285769072019E-11	1.03394520286681E-06	4.40839151880678E-08	2490.63747884351	
1.36792359442218E-11	1.03407137614444E-06	4.4080510255157E-08	2490.6367235965	
1.38441450522012E-11	1.03448210462938E-06	4.40694262748806E-08	2490.63426392685	
1.39381036632806E-11	1.03471612110241E-06	4.40631110759208E-08	2490.63286173007	
1.4144414983537E-11	1.03522996653734E-06	4.4049244387922E-08	2490.62978085446	
1.42693671293025E-11	1.03554117595694E-06	4.40408460648183E-08	2490.62791360483	
1.43875343821075E-11	1.03583548651435E-06	4.4032903781086E-08	2490.62614682846	
1.44937335272398E-11	1.03609998879565E-06	4.40257659099852E-08	2490.62455823108	
1.46995156515071E-11	1.0366125144842E-06	4.40119348794996E-08	2490.62147795035	
1.4794522805402E-11	1.03684914127659E-06	4.40055492684235E-08	2490.62005490594	
1.48857231328083E-11	1.0370762865773E-06	4.39994195281497E-08	2490.61868833689	
1.49916739765129E-11	1.03734016964338E-06	4.39922983868813E-08	2490.61710007231	
1.51868057838864E-11	1.0378261679759E-06	4.39791832599247E-08	2490.61417304744	
1.52937882276175E-11	1.03809261987971E-06	4.3971992808119E-08	2490.61256724632	
1.55238568677455E-11	1.03866563133288E-06	4.39565295768314E-08	2490.60911143386	
1.56560509935485E-11	1.03899487509987E-06	4.39476446455087E-08	2490.60712423243	
1.57927881157848E-11	1.03933543341385E-06	4.39384543881265E-08	2490.60506755397	
1.59348696399095E-11	1.03968930222693E-06	4.39289049430378E-08	2490.60292921253	
1.60679929371052E-11	1.04002085936676E-06	4.39199576039709E-08	2490.60092451121	
1.62106259472198E-11	1.04037610111665E-06	4.39103711238909E-08	2490.5987753332	
1.63347352078226E-11	1.04068520737288E-06	4.39020296527974E-08	2490.59690419905	
1.6556286189083E-11	1.04123700118336E-06	4.38871390851494E-08	2490.593561507	
1.6660709951635E-11	1.04149707825023E-06	4.38801207178148E-08	2490.59198489183	
1.67828495536928E-11	1.0418012780535E-06	4.38719116717077E-08	2490.59013990193	
1.69029844102471E-11	1.04210048463984E-06	4.38638373764505E-08	2490.58832425113	
1.70999833295263E-11	1.04259112754999E-06	4.38505970526296E-08	2490.58534489281	
1.71878941272429E-11	1.04281007683255E-06	4.38446885660094E-08	2490.58401454031	
1.73876636983637E-11	1.04330761943458E-06	4.38312620707797E-08	2490.5809895628	
1.75144501437945E-11	1.04362339123347E-06	4.38227407808595E-08	2490.57906837314	
1.76424511813905E-11	1.04394218781037E-06	4.38141378720063E-08	2490.57712771711	
1.76810694195866E-11	1.04403836949885E-06	4.38115423550731E-08	2490.57654200662	
1.78792259517171E-11	1.04453189321657E-06	4.37982243487263E-08	2490.57353510012	
1.80058034595699E-11	1.04484714369701E-06	4.37897171503725E-08	2490.57161302133	
1.81989938758611E-11	1.04532829800434E-06	4.37767329623684E-08	2490.56867740847	
1.82029715932886E-11	1.04533820478251E-06	4.37764656232024E-08	2490.5686169397	
1.84268452560847E-11	1.04589577712437E-06	4.37614192751792E-08	2490.56521197133	
1.84742472432103E-11	1.0460138348438E-06	4.37582334354603E-08	2490.56449059819	
1.86738109675366E-11	1.04651086087586E-06	4.37448209771132E-08	2490.56145198231	
1.87433768038677E-11	1.04668411883085E-06	4.37401455412878E-08	2490.56039213898	
1.89625604583214E-11	1.04723000858891E-06	4.37254144981346E-08	2490.55705077569	
1.9042300248741E-11	1.04742860503732E-06	4.37200553017887E-08	2490.55583439353	
1.92477807266704E-11	1.04794036532573E-06	4.37062452778976E-08	2490.55269798785	
1.93395865994574E-11	1.04816901262553E-06	4.37000751587097E-08	2490.55129578735	
1.95246724182421E-11	1.04862997808391E-06	4.368763587095E-08	2490.54846718563	
1.96220183790502E-11	1.04887242284631E-06	4.36810934332296E-08	2490.54697857598	
1.97393434475868E-11	1.04916462633963E-06	4.36732082473964E-08	2490.54518361673	
1.98749836200604E-11	1.04950244418597E-06	4.36640921530293E-08	2490.54310732262	
2.0072321323906E-11	1.04999392195383E-06	4.36508295220438E-08	2490.5400844329	
2.00917221808378E-11	1.05004224056106E-06	4.36495256351255E-08	2490.53978710476	
2.02840544714332E-11	1.05052125149824E-06	4.36365994401426E-08	2490.53683816694	
2.03837816446747E-11	1.05076962562957E-06	4.36298970255407E-08	2490.53530813507	
2.06009098858723E-11	1.05131039083876E-06	4.36153044053157E-08	2490.53197463765	
2.06141991125811E-11	1.05134348808071E-06	4.36144112725266E-08	2490.53177051117	
2.08711710282173E-11	1.0519834843079E-06	4.35971409150793E-08	2490.52782104289	
2.09205465917357E-11	1.05210645551107E-06	4.35938225285599E-08	2490.52706167508	
2.1126784332816E-11	1.05262009585852E-06	4.35799619187271E-08	2490.52388810664	
2.12052768730368E-11	1.05281558335769E-06	4.35746866832997E-08	2490.52267952753	
2.1380769566076E-11	1.05325265165713E-06	4.35628923919177E-08	2490.51997591804	
2.14933325518448E-11	1.05353299192709E-06	4.35553274138223E-08	2490.51824071327	
2.1632445766956E-11	1.05387945578479E-06	4.35459780983128E-08	2490.51609505944	
2.18108665849181E-11	1.05432381547327E-06	4.35339870778465E-08	2490.51334124423	
2.206042302807E-11	1.05494533867927E-06	4.35172153302929E-08	2490.50948592966	
2.21926559398051E-11	1.05527466586402E-06	4.35083284761878E-08	2490.50744142078	
2.22409531946306E-11	1.05539495051831E-06	4.35050826110669E-08	2490.50669438497	
2.24790342794051E-11	1.05598789262567E-06	4.34890821613761E-08	2490.50300959361	
2.25572913517456E-11	1.05618279205144E-06	4.3483822835849E-08	2490.50179757647	
2.2714236300337E-11	1.05657366353072E-06	4.34732752473636E-08	2490.49936563276	
2.28108160596053E-11	1.05681419528821E-06	4.34667845507339E-08	2490.49786825776	
2.29848896952086E-11	1.05724772507587E-06	4.34550858536821E-08	2490.49516783417	
2.30752431259431E-11	1.05747274979209E-06	4.34490136205837E-08	2490.49376536888	
2.32700727110264E-11	1.05795797136551E-06	4.34359200539129E-08	2490.49073935726	
2.3376048971339E-11	1.05822190417786E-06	4.34287979078229E-08	2490.48909230566	
2.34749462687111E-11	1.05846820674247E-06	4.34221515125928E-08	2490.48755459098	
2.35773652068853E-11	1.05872327974868E-06	4.34152684539028E-08	2490.48596142505	
2.3806250138302E-11	1.0592933140513E-06	4.33998862857709E-08	2490.48239847485	
2.39304564478633E-11	1.05960264756507E-06	4.33915390418906E-08	2490.48046353009	
2.40401288586743E-11	1.05987578446799E-06	4.33841685545068E-08	2490.4787541349	
2.41383408895925E-11	1.06012037936409E-06	4.33775682655732E-08	2490.47722267541	
2.43238319669448E-11	1.06058234039428E-06	4.33651024543292E-08	2490.47432845862	
2.44258785183823E-11	1.06083648463278E-06	4.33582444915806E-08	2490.47273523316	
2.45487199174619E-11	1.06114241767646E-06	4.33499890375885E-08	2490.47081640736	
2.46904811707471E-11	1.06149546979445E-06	4.33404621055658E-08	2490.46860077502	
2.48826825240329E-11	1.06197414093415E-06	4.33275454211007E-08	2490.46559462025	
2.49453247559854E-11	1.06213014922948E-06	4.33233356237545E-08	2490.46461431263	
2.50426081185657E-11	1.06237242993616E-06	4.33167978161409E-08	2490.46309136651	
2.52042181184065E-11	1.06277491349953E-06	4.3305937033015E-08	2490.46055998052	
2.54231778435053E-11	1.06332022368933E-06	4.32912221741228E-08	2490.45712745868	
2.54397254527774E-11	1.06336143479366E-06	4.32901101188052E-08	2490.45686791744	
2.56495502477493E-11	1.06388399405796E-06	4.32760091984662E-08	2490.45357529697	
2.57126264005145E-11	1.06404108225912E-06	4.32717702793586E-08	2490.45258490389	
2.59057174981262E-11	1.06452196619653E-06	4.3258793960468E-08	2490.44955138658	
2.60270110659815E-11	1.06482404160103E-06	4.32506426729475E-08	2490.44764452653	
2.62221813790911E-11	1.06531010274315E-06	4.32375266751874E-08	2490.44457413582	
2.63048437015521E-11	1.06551596861668E-06	4.32319715425564E-08	2490.44327291834	
2.64841986609025E-11	1.06596264171711E-06	4.32199184205775E-08	2490.44044801722	
2.6583039797201E-11	1.06620879961113E-06	4.32132760488293E-08	2490.43889029336	
2.67403176771876E-11	1.06660049036081E-06	4.32027065989356E-08	2490.43641023201	
2.68221227699156E-11	1.06680422068672E-06	4.31972091089822E-08	2490.43511960393	
2.69928305534057E-11	1.06722935711898E-06	4.31857371713911E-08	2490.43242488886	
2.70978548536277E-11	1.06749091296016E-06	4.31786793196572E-08	2490.43076602759	
2.72140779442965E-11	1.06778035841955E-06	4.31708688964616E-08	2490.42892939645	
2.73370905030573E-11	1.06808671233829E-06	4.31626022196778E-08	2490.42698446064	
2.74731580664098E-11	1.0684255785246E-06	4.31534582364656E-08	2490.42483189927	
2.76336937376146E-11	1.06882538034678E-06	4.31426699721277E-08	2490.42229061546	
2.77929904358508E-11	1.06922209618589E-06	4.31319649903984E-08	2490.41976718644	
2.78491783618973E-11	1.06936202768524E-06	4.31281890805332E-08	2490.41887669173	
2.8099921281522E-11	1.06998648209727E-06	4.311133882556E-08	2490.41490013053	
2.81484865980457E-11	1.07010742986673E-06	4.31080751782945E-08	2490.4141294247	
2.8370046688192E-11	1.07065920585933E-06	4.30931861002023E-08	2490.41061131109	
2.8387140192718E-11	1.07070177570522E-06	4.30920373997096E-08	2490.41033974497	
2.85681859409376E-11	1.07115265365073E-06	4.30798709618817E-08	2490.40746221061	
2.86500160508068E-11	1.07135644391746E-06	4.30743719133187E-08	2490.40616085957	
2.87669053577482E-11	1.07164754566705E-06	4.30665168682264E-08	2490.40430115271	
2.89143745529271E-11	1.07201480342731E-06	4.30566068485866E-08	2490.40195356589	
2.91191909152399E-11	1.0725248781565E-06	4.30428430956315E-08	2490.39869055117	
2.92060283020741E-11	1.07274113781993E-06	4.30370075935121E-08	2490.39730622703	
2.94358877204452E-11	1.07331357867658E-06	4.30215609931955E-08	2490.39363937157	
2.95028997936638E-11	1.07348046508402E-06	4.30170577761939E-08	2490.39256966113	
2.96943871680735E-11	1.0739573435318E-06	4.30041898289382E-08	2490.38951123015	
2.97147627679575E-11	1.07400808670891E-06	4.30028205908973E-08	2490.38918564092	
2.99316768327687E-11	1.07454828677744E-06	4.29882440111959E-08	2490.38571769229	
3.00442339518584E-11	1.07482859732488E-06	4.29806802114953E-08	2490.38391687032	
3.02367638359349E-11	1.07530807036572E-06	4.29677422939393E-08	2490.38083449332	
3.02601700644958E-11	1.07536636078265E-06	4.29661694086562E-08	2490.38045958582	
3.04925654452447E-11	1.07594511326552E-06	4.29505525947006E-08	2490.37673512608	
3.06061973931994E-11	1.07622809953164E-06	4.29429166197367E-08	2490.37491263625	
3.07791038145681E-11	1.07665870112459E-06	4.2931297468561E-08	2490.37213773085	
3.07831239497428E-11	1.07666871276005E-06	4.29310273193707E-08	2490.3720731883	
3.10455727060155E-11	1.07732230726692E-06	4.29133910559323E-08	2490.36785716337	
3.10592342428882E-11	1.07735632952084E-06	4.29124730173348E-08	2490.36763756917	
3.12748965460807E-11	1.07789340757054E-06	4.28979807968922E-08	2490.36416929331	
3.13609158039437E-11	1.07810762679333E-06	4.28922004276228E-08	2490.36278501913	
3.14695571691471E-11	1.07837818311666E-06	4.28848998944278E-08	2490.36103595036	
3.15975763351006E-11	1.07869699693419E-06	4.2876297215373E-08	2490.35897383996	
3.1752803310293E-11	1.07908356763791E-06	4.28658662343635E-08	2490.35647191803	
3.19504191987916E-11	1.07957570134317E-06	4.28525868215374E-08	2490.35328431378	
3.21021295964501E-11	1.07995351364438E-06	4.28423921933336E-08	2490.35083530378	
3.21521786647673E-11	1.08007815336958E-06	4.28390290022813E-08	2490.35002702079	
3.23542340132932E-11	1.08058134158075E-06	4.28254513349302E-08	2490.34676206008	
3.24490395475824E-11	1.0808174401682E-06	4.28190806266529E-08	2490.34522912347	
3.26282829203969E-11	1.08126381778742E-06	4.28070359158395E-08	2490.3423291447	
3.26803891688014E-11	1.08139358016202E-06	4.2803534510015E-08	2490.34148568944	
3.28576008161437E-11	1.08183489743499E-06	4.27916263599188E-08	2490.33861568089	
3.29864747592395E-11	1.08215583707152E-06	4.27829663908681E-08	2490.33652711607	
3.31588980802034E-11	1.08258522891841E-06	4.27713800484093E-08	2490.33373092913	
3.32087622327252E-11	1.08270940727987E-06	4.27680293278545E-08	2490.33292188778	
3.33864688137537E-11	1.0831519555852E-06	4.27560879984464E-08	2490.33003717239	
3.35473186868086E-11	1.08355252467113E-06	4.27452794095663E-08	2490.3274241488	
3.36905281439342E-11	1.08390916293666E-06	4.27356562191945E-08	2490.32509614064	
3.37762742620287E-11	1.08412269860164E-06	4.2729894377848E-08	2490.32370155257	
3.39806856549285E-11	1.08463174879843E-06	4.27161586690302E-08	2490.32037485262	
3.40554381301079E-11	1.08481790636727E-06	4.2711135580833E-08	2490.31915754383	
3.42337848495388E-11	1.08526204636819E-06	4.26991513638216E-08	2490.31625163403	
3.43348195338829E-11	1.08551365460112E-06	4.26923622318764E-08	2490.31460440331	
3.4442605935232E-11	1.08578207655556E-06	4.26851194207224E-08	2490.31284628745	
3.45748225396702E-11	1.0861113371232E-06	4.26762350118437E-08	2490.31068854829	
3.47927910739781E-11	1.08665414610059E-06	4.2661588460769E-08	2490.30712861748	
3.48561955303739E-11	1.08681204263877E-06	4.26573279605267E-08	2490.30609243412	
3.49424734870046E-11	1.08702690110317E-06	4.26515304671497E-08	2490.30468197711	
3.50713000345497E-11	1.08734771833392E-06	4.26428739099423E-08	2490.30257494498	
3.52716637376705E-11	1.08784668424499E-06	4.26294104110078E-08	2490.29929550438	
3.53363530380505E-11	1.08800777993256E-06	4.26250636011671E-08	2490.29823608763	
3.54354155746254E-11	1.08825447512093E-06	4.26184070818411E-08	2490.2966131547	
3.56150563340587E-11	1.08870183366535E-06	4.26063361192536E-08	2490.2936683069	
3.58535751335048E-11	1.08929581505668E-06	4.25903088908761E-08	2490.28975466633	
3.59088910154999E-11	1.08943356760513E-06	4.25865919569838E-08	2490.28884644947	
3.61215822395418E-11	1.08996322981515E-06	4.25723002590122E-08	2490.2853522632	
3.61394730345273E-11	1.09000778299959E-06	4.25710980961439E-08	2490.28505819566	
3.6384527704399E-11	1.09061803849795E-06	4.25546318009537E-08	2490.28102794179	
3.64817556266805E-11	1.09086016327729E-06	4.25480986455972E-08	2490.27942768934	
3.66012809779803E-11	1.09115781469188E-06	4.25400672427196E-08	2490.27745950698	
3.67285577861658E-11	1.09147476913148E-06	4.25315150009527E-08	2490.27536254174	
3.68422062541352E-11	1.09175778500378E-06	4.25238785143585E-08	2490.27348911558	
3.69467299077547E-11	1.09201807739048E-06	4.25168551699112E-08	2490.27176527607	
3.71462152324587E-11	1.09251484972929E-06	4.25034510127494E-08	2490.26847308604	
3.72620511503313E-11	1.09280331215284E-06	4.2495667584282E-08	2490.2665600649	
3.74500075034878E-11	1.09327137328373E-06	4.24830381509227E-08	2490.26345389549	
3.75456872643727E-11	1.09350964101426E-06	4.24766091109197E-08	2490.26187169878	
3.77191908281557E-11	1.09394171007334E-06	4.24649508514546E-08	2490.25900086994	
3.78097054732872E-11	1.09416711491762E-06	4.24588688930053E-08	2490.25750231965	
3.79116241464353E-11	1.09442091857343E-06	4.2452020671196E-08	2490.25581424723	
3.80489186662132E-11	1.0947628168998E-06	4.24427954538655E-08	2490.25353904318	
3.82540019286224E-11	1.09527352586422E-06	4.24290153451884E-08	2490.25013788875	
3.83195311614331E-11	1.09543671001254E-06	4.24246122631019E-08	2490.24905048375	
3.84210283214592E-11	1.09568946314294E-06	4.24177924081043E-08	2490.247365597	
3.86092339739067E-11	1.09615814151829E-06	4.24051464090535E-08	2490.24423931553	
3.87755865887922E-11	1.09657239993068E-06	4.23939687963073E-08	2490.24147386464	
3.8815774660473E-11	1.09667247791925E-06	4.23912684714792E-08	2490.24080547127	
3.90687040332915E-11	1.09730233243161E-06	4.23742736229886E-08	2490.23659610938	
3.9083946785152E-11	1.09734029048748E-06	4.23732494327166E-08	2490.23634228205	
3.93459927848412E-11	1.09799284639892E-06	4.23556420803001E-08	2490.23197592267	
3.94383865864531E-11	1.09822292833337E-06	4.23494339849675E-08	2490.23043519468	
3.95361129750531E-11	1.09846628948508E-06	4.23428675923023E-08	2490.22880485524	
3.96312747873537E-11	1.09870326409496E-06	4.23364735258188E-08	2490.22721662074	
3.98304259845827E-11	1.09919919549051E-06	4.23230922804265E-08	2490.22389065076	
3.99301740304698E-11	1.09944759037602E-06	4.23163900834638E-08	2490.22222368088	
4.00420462662857E-11	1.09972617699957E-06	4.23088732572433E-08	2490.22035321591	
4.01644463419075E-11	1.10003098003739E-06	4.23006490654417E-08	2490.21830566489	
4.02958568988368E-11	1.10035822087212E-06	4.22918194642054E-08	2490.21610614471	
4.04477746975381E-11	1.10073652883308E-06	4.22816119804659E-08	2490.21356177916	
4.0675523504661E-11	1.10130367157044E-06	4.22663093857359E-08	2490.20974415575	
4.06896379769986E-11	1.10133881956318E-06	4.22653610265039E-08	2490.20950743582	
4.09448051216507E-11	1.10197423868502E-06	4.22482162313458E-08	2490.20522535541	
4.09712851695185E-11	1.10204017943201E-06	4.2246437028408E-08	2490.20478070313	
4.12148146079077E-11	1.10264661711267E-06	4.22300742350333E-08	2490.20068890814	
4.13133041766238E-11	1.10289187582705E-06	4.222345671515E-08	2490.19903282257	
4.14320825443108E-11	1.1031876574878E-06	4.22154760010311E-08	2490.1970346193	
4.15761077024709E-11	1.10354630834089E-06	4.22057989724085E-08	2490.19461027406	
4.17350407246721E-11	1.10394208229232E-06	4.21951203075634E-08	2490.19193318463	
4.18937745157696E-11	1.10433735968988E-06	4.21844550513046E-08	2490.18925756104	
4.20330812379221E-11	1.1046842596246E-06	4.21750951101622E-08	2490.18690784336	
4.2278030452232E-11	1.10529422843065E-06	4.21586371502726E-08	2490.18277269512	
4.23850707039658E-11	1.10556077812072E-06	4.21514452098564E-08	2490.18096426199	
4.24934315935386E-11	1.10583061624597E-06	4.21441645469676E-08	2490.1791326385	
4.26258166582612E-11	1.10616027862879E-06	4.2135269736793E-08	2490.17689373435	
4.28194383204347E-11	1.10664243049431E-06	4.21222605339203E-08	2490.17361681454	
4.28748831883313E-11	1.10678049781644E-06	4.21185352669189E-08	2490.1726779256	
4.30681646138229E-11	1.10726180163956E-06	4.21055489652996E-08	2490.16940313348	
4.32250187671281E-11	1.10765239486863E-06	4.20950101833279E-08	2490.16674345837	
4.33296955539308E-11	1.10791305742002E-06	4.20879771292718E-08	2490.16496748652	
4.33734179492807E-11	1.10802193338368E-06	4.20850394989209E-08	2490.16422543615	
4.36174475045399E-11	1.10862960656091E-06	4.20686436160206E-08	2490.16008114184	
4.36671199037273E-11	1.10875329876611E-06	4.2065306228297E-08	2490.15923701489	
4.38282085984475E-11	1.1091544350545E-06	4.20544830203857E-08	2490.15649820477	
4.39279337900809E-11	1.1094027663082E-06	4.20477827076669E-08	2490.15480170237	
4.41611494538067E-11	1.10998350895375E-06	4.2032113503125E-08	2490.15083134099	
4.4285262338058E-11	1.11029256862456E-06	4.20237746739591E-08	2490.14871670507	
